Rented Bike Count,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,DateTime,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter
345,0.11864206,1.5113877,-1.0855669,-0.44688788,0.6452091,-0.6205972,-0.13179988,-0.1718911,False,True,2018-10-07 07:00:00,1.0,0.0,0.0,0.0
589,0.14375898,0.6273556,-0.6995562,0.75489295,0.400179,-0.1601373,-0.13179988,-0.1718911,False,True,2018-10-07 08:00:00,1.0,0.0,0.0,0.0
753,0.2777159,0.08711372,0.16896777,0.759825,0.33126426,0.680202,-0.13179988,-0.1718911,False,True,2018-10-07 09:00:00,1.0,0.0,0.0,0.0
932,0.43678966,-0.10933786,0.84448636,0.46554488,0.38486463,1.4054264,-0.13179988,-0.1718911,False,True,2018-10-07 10:00:00,1.0,0.0,0.0,0.0
1188,0.5205127,-0.10933786,0.6514812,0.6003548,0.4614365,1.8198404,-0.13179988,-0.1718911,False,True,2018-10-07 11:00:00,1.0,0.0,0.0,0.0
1516,0.5791187,-0.6004668,0.7479838,0.65789557,0.2853212,1.9925128,-0.13179988,-0.1718911,False,True,2018-10-07 12:00:00,1.0,0.0,0.0,0.0
1714,0.6042357,-0.8460313,1.230497,0.8650425,0.17812055,2.0385587,-0.13179988,-0.1718911,False,True,2018-10-07 13:00:00,1.0,0.0,0.0,0.0
1987,0.6126081,-0.7969184,1.0374917,0.6496755,0.20874931,1.4975184,-0.13179988,-0.1718911,False,True,2018-10-07 14:00:00,1.0,0.0,0.0,0.0
2167,0.62935257,-1.0915958,1.0374917,0.9258713,0.05560554,1.140662,-0.13179988,-0.1718911,False,True,2018-10-07 15:00:00,1.0,0.0,0.0,0.0
2270,0.6544696,-1.1898216,0.26547045,0.9258713,0.0096623795,0.76078254,-0.13179988,-0.1718911,False,True,2018-10-07 16:00:00,1.0,0.0,0.0,0.0
2255,0.54562956,-1.2880473,1.4235024,0.9258713,-0.14348136,0.07009267,-0.13179988,-0.1718911,False,True,2018-10-07 17:00:00,1.0,0.0,0.0,0.0
2069,0.420045,-1.4353861,1.0374917,0.9258713,-0.34256825,-0.47094774,-0.13179988,-0.1718911,False,True,2018-10-07 18:00:00,1.0,0.0,0.0,0.0
1608,0.31120506,-1.0915958,-0.31354555,0.9258713,-0.20473889,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-07 19:00:00,1.0,0.0,0.0,0.0
1519,0.2191097,-1.0424829,0.16896777,0.9258713,-0.250682,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-07 20:00:00,1.0,0.0,0.0,0.0
1385,0.12701431,-1.0915958,-0.6995562,0.9258713,-0.35022548,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-07 21:00:00,1.0,0.0,0.0,0.0
1160,0.06003595,-0.99337,-0.21704286,0.9258713,-0.34256825,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-07 22:00:00,1.0,0.0,0.0,0.0
840,0.0014297584,-0.99337,-0.21704286,0.9258713,-0.3961686,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-07 23:00:00,1.0,0.0,0.0,0.0
711,-0.048804015,-0.6986926,-0.89256144,0.9258713,-0.28896797,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-08 00:00:00,1.0,0.0,0.0,0.0
390,-0.09903788,-0.30578947,-0.60305345,0.9258713,-0.15113856,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-08 01:00:00,1.0,0.0,0.0,0.0
265,-0.14927165,-0.10933786,-0.31354555,0.9258713,-0.112852626,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-08 02:00:00,1.0,0.0,0.0,0.0
192,-0.17438859,0.038000822,-1.1820695,0.9258713,-0.08222386,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-08 03:00:00,1.0,0.0,0.0,0.0
123,-0.20787784,0.13622662,-1.0855669,0.9258713,-0.074566685,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-08 04:00:00,1.0,0.0,0.0,0.0
215,-0.25811163,0.2344524,-1.1820695,0.9258713,-0.08222386,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-08 05:00:00,1.0,0.0,0.0,0.0
503,-0.28322855,0.4800169,-0.79605883,0.9258713,-0.020966364,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-08 06:00:00,1.0,0.0,0.0,0.0
1206,-0.30834547,0.6764685,-0.6995562,0.9258713,0.024976777,-0.6436202,-0.13179988,-0.1718911,False,True,2018-10-08 07:00:00,1.0,0.0,0.0,0.0
2005,-0.24973936,0.38179109,-0.5065508,0.9258713,-0.020966364,-0.2522293,-0.13179988,-0.1718911,False,True,2018-10-08 08:00:00,1.0,0.0,0.0,0.0
1166,-0.05717635,-0.35490236,-0.98906416,0.79106146,-0.13582419,0.51904106,-0.13179988,-0.1718911,False,True,2018-10-08 09:00:00,1.0,0.0,0.0,0.0
943,0.17724817,-0.6986926,-1.1820695,0.66118366,-0.09753824,1.04857,-0.13179988,-0.1718911,False,True,2018-10-08 10:00:00,1.0,0.0,0.0,0.0
1117,0.420045,-0.9442571,-0.41004825,0.7170804,-0.028623546,1.7162368,-0.13179988,-0.1718911,False,True,2018-10-08 11:00:00,1.0,0.0,0.0,0.0
1238,0.528885,-1.3371602,-1.1820695,0.9160072,-0.18942451,2.1076279,-0.13179988,-0.1718911,False,True,2018-10-08 12:00:00,1.0,0.0,0.0,0.0
1303,0.6126081,-1.484499,-0.41004825,0.9258713,-0.23536763,1.9349554,-0.13179988,-0.1718911,False,True,2018-10-08 13:00:00,1.0,0.0,0.0,0.0
1358,0.6126081,-1.6809506,-0.21704286,0.9258713,-0.38851142,1.4169378,-0.13179988,-0.1718911,False,True,2018-10-08 14:00:00,1.0,0.0,0.0,0.0
1502,0.64609724,-1.5827248,-0.5065508,0.9258713,-0.28131077,1.3708919,-0.13179988,-0.1718911,False,True,2018-10-08 15:00:00,1.0,0.0,0.0,0.0
1603,0.62098026,-1.6318377,0.072465084,0.9258713,-0.33491108,0.6686905,-0.13179988,-0.1718911,False,True,2018-10-08 16:00:00,1.0,0.0,0.0,0.0
2127,0.5958634,-1.484499,-0.98906416,0.9258713,-0.24302483,0.25427666,-0.13179988,-0.1718911,False,True,2018-10-08 17:00:00,1.0,0.0,0.0,0.0
2787,0.43678966,-0.9442571,-0.6995562,0.9258713,-0.013309164,-0.41339028,-0.13179988,-0.1718911,False,True,2018-10-08 18:00:00,1.0,0.0,0.0,0.0
2150,0.2944604,-0.7969184,0.072465084,0.9258713,-0.051595107,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-08 19:00:00,1.0,0.0,0.0,0.0
1838,0.2191097,-0.6495797,0.45847583,0.9258713,-0.036280744,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-08 20:00:00,1.0,0.0,0.0,0.0
1788,0.1856205,-0.502241,0.84448636,0.9258713,0.0020051978,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-08 21:00:00,1.0,0.0,0.0,0.0
1636,0.12701431,-0.45312813,-0.60305345,0.9258713,-0.020966364,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-08 22:00:00,1.0,0.0,0.0,0.0
1196,0.05166362,-0.15845075,-1.1820695,0.9258713,0.040291138,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-08 23:00:00,1.0,0.0,0.0,0.0
0,-0.02368709,-0.20756367,-1.4715774,0.9258713,-0.043937925,-0.65513176,-0.13179988,-0.1718911,True,False,2018-10-09 00:00:00,1.0,0.0,0.0,0.0
0,-0.07392094,-0.011112073,-0.98906416,0.9258713,-0.013309164,-0.65513176,-0.13179988,-0.1718911,True,False,2018-10-09 01:00:00,1.0,0.0,0.0,0.0
0,-0.124154806,0.3326782,-0.60305345,0.9258713,0.0709199,-0.65513176,-0.13179988,-0.1718911,True,False,2018-10-09 02:00:00,1.0,0.0,0.0,0.0
0,-0.15764399,0.38179109,-0.79605883,0.9258713,0.05560554,-0.65513176,-0.13179988,-0.1718911,True,False,2018-10-09 03:00:00,1.0,0.0,0.0,0.0
0,-0.15764399,0.2344524,-0.89256144,0.9258713,0.0096623795,-0.65513176,-0.13179988,-0.1718911,True,False,2018-10-09 04:00:00,1.0,0.0,0.0,0.0
0,-0.17438859,0.28356528,-0.89256144,0.9258713,0.0096623795,-0.65513176,-0.13179988,-0.1718911,True,False,2018-10-09 05:00:00,1.0,0.0,0.0,0.0
0,-0.17438859,0.5291298,-0.89256144,0.9258713,0.09389149,-0.65513176,-0.13179988,-0.1718911,True,False,2018-10-09 06:00:00,1.0,0.0,0.0,0.0
0,-0.16601633,0.5782427,-0.98906416,0.9258713,0.11686303,-0.65513176,-0.13179988,-0.1718911,True,False,2018-10-09 07:00:00,1.0,0.0,0.0,0.0
0,-0.124154806,0.38179109,-0.89256144,0.9110751,0.086234264,-0.44792473,-0.13179988,-0.1718911,True,False,2018-10-09 08:00:00,1.0,0.0,0.0,0.0
0,-0.006942498,-0.060224965,-0.5065508,0.6595396,0.024976777,-0.021999301,-0.13179988,-0.1718911,True,False,2018-10-09 09:00:00,1.0,0.0,0.0,0.0
0,0.16050358,-0.35490236,-0.6995562,0.9225833,0.04794832,0.57659864,-0.13179988,-0.1718911,True,False,2018-10-09 10:00:00,1.0,0.0,0.0,0.0
0,0.2944604,-0.6495797,-0.98906416,0.9258713,0.024976777,0.7492711,-0.13179988,-0.1718911,True,False,2018-10-09 11:00:00,1.0,0.0,0.0,0.0
0,0.45353416,-0.89514416,-1.0855669,0.91765124,0.024976777,1.439961,-0.13179988,-0.1718911,True,False,2018-10-09 12:00:00,1.0,0.0,0.0,0.0
0,0.528885,-0.9442571,-0.6995562,0.9258713,0.05560554,1.2557769,-0.13179988,-0.1718911,True,False,2018-10-09 13:00:00,1.0,0.0,0.0,0.0
0,0.4953957,-0.9442571,-0.12054017,0.9258713,0.032633957,0.11613869,-0.13179988,-0.1718911,True,False,2018-10-09 14:00:00,1.0,0.0,0.0,0.0
0,0.45353416,-0.89514416,-0.5065508,0.9258713,0.024976777,-0.27525225,-0.13179988,-0.1718911,True,False,2018-10-09 15:00:00,1.0,0.0,0.0,0.0
0,0.51214033,-0.9442571,-0.31354555,0.9258713,0.04794832,0.36939162,-0.13179988,-0.1718911,True,False,2018-10-09 16:00:00,1.0,0.0,0.0,0.0
0,0.4619065,-0.9442571,0.36197302,0.9258713,0.0020051978,-0.1371143,-0.13179988,-0.1718911,True,False,2018-10-09 17:00:00,1.0,0.0,0.0,0.0
0,0.40330046,-0.7478055,-0.21704286,0.9258713,0.063262716,-0.59757423,-0.13179988,-0.1718911,True,False,2018-10-09 18:00:00,1.0,0.0,0.0,0.0
0,0.36981112,-0.55135393,0.45847583,0.9258713,0.13217743,-0.65513176,-0.13179988,-0.1718911,True,False,2018-10-09 19:00:00,1.0,0.0,0.0,0.0
0,0.3446943,-0.45312813,-0.31354555,0.9258713,0.15514897,-0.65513176,-0.13179988,-0.1718911,True,False,2018-10-09 20:00:00,1.0,0.0,0.0,0.0
0,0.32794958,-0.30578947,-0.12054017,0.9258713,0.20874931,-0.65513176,-0.13179988,-0.1718911,True,False,2018-10-09 21:00:00,1.0,0.0,0.0,0.0
0,0.3195774,-0.15845075,0.16896777,0.9258713,0.2700068,-0.65513176,-0.13179988,-0.1718911,True,False,2018-10-09 22:00:00,1.0,0.0,0.0,0.0
0,0.31120506,-0.25667655,-0.60305345,0.9258713,0.2164065,-0.65513176,-0.13179988,-0.1718911,True,False,2018-10-09 23:00:00,1.0,0.0,0.0,0.0
643,0.31120506,-0.25667655,-0.79605883,0.9258713,0.2164065,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-10 00:00:00,1.0,0.0,0.0,0.0
144,0.31120506,-0.060224965,-0.21704286,0.9258713,0.30063555,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-10 01:00:00,1.0,0.0,0.0,0.0
55,0.12701431,1.6096134,-1.2785721,-1.7012775,0.67583776,-0.65513176,3.857107,-0.1718911,False,True,2018-10-10 02:00:00,1.0,0.0,0.0,0.0
90,0.11864206,1.806065,-0.6995562,-0.77240443,0.72178096,-0.65513176,2.0842597,-0.1718911,False,True,2018-10-10 03:00:00,1.0,0.0,0.0,0.0
82,0.11864206,1.6587263,0.26547045,-1.1883422,0.683495,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-10 04:00:00,1.0,0.0,0.0,0.0
152,0.06003595,1.5113877,0.94098914,-0.7345919,0.5916087,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-10 05:00:00,1.0,0.0,0.0,0.0
441,-0.02368709,1.3640491,0.16896777,-0.01122177,0.47675088,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-10 06:00:00,1.0,0.0,0.0,0.0
1220,-0.048804015,1.2658232,1.4235024,-0.35646662,0.42315057,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-10 07:00:00,1.0,0.0,0.0,0.0
2082,-0.09066554,1.0693717,1.9060158,0.13345225,0.33126426,-0.47094774,-0.13179988,-0.1718911,False,True,2018-10-10 08:00:00,1.0,0.0,0.0,0.0
1097,-0.07392094,0.6764685,1.520005,0.35046327,0.22406366,0.12765017,-0.13179988,-0.1718911,False,True,2018-10-10 09:00:00,1.0,0.0,0.0,0.0
792,-0.07392094,0.13622662,2.2920263,0.8946349,0.040291138,0.33485717,-0.13179988,-0.1718911,False,True,2018-10-10 10:00:00,1.0,0.0,0.0,0.0
914,-0.015314834,-0.4040152,1.520005,0.9242273,-0.1205098,1.1982195,-0.13179988,-0.1718911,False,True,2018-10-10 11:00:00,1.0,0.0,0.0,0.0
1006,0.068408206,-0.7478055,1.6165078,0.8929909,-0.21239607,1.2442654,-0.13179988,-0.1718911,False,True,2018-10-10 12:00:00,1.0,0.0,0.0,0.0
1015,0.11864206,-0.7478055,1.809513,0.91765124,-0.17411013,1.486007,-0.13179988,-0.1718911,False,True,2018-10-10 13:00:00,1.0,0.0,0.0,0.0
1041,0.093525134,-0.7478055,1.0374917,0.9258713,-0.19708169,0.64566755,-0.13179988,-0.1718911,False,True,2018-10-10 14:00:00,1.0,0.0,0.0,0.0
1171,0.068408206,-0.6986926,2.0990212,0.9258713,-0.18942451,0.30032262,-0.13179988,-0.1718911,False,True,2018-10-10 15:00:00,1.0,0.0,0.0,0.0
1363,0.07678054,-0.7478055,1.9060158,0.9258713,-0.20473889,0.19671915,-0.13179988,-0.1718911,False,True,2018-10-10 16:00:00,1.0,0.0,0.0,0.0
1775,0.01817443,-0.6495797,1.3269997,0.9258713,-0.20473889,0.05858118,-0.13179988,-0.1718911,False,True,2018-10-10 17:00:00,1.0,0.0,0.0,0.0
2514,-0.05717635,-0.6495797,1.3269997,0.9258713,-0.27365357,-0.47094774,-0.13179988,-0.1718911,False,True,2018-10-10 18:00:00,1.0,0.0,0.0,0.0
1723,-0.13252705,-0.4040152,-0.60305345,0.9258713,-0.22005326,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-10 19:00:00,1.0,0.0,0.0,0.0
1489,-0.19113317,-0.502241,0.26547045,0.9258713,-0.31193954,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-10 20:00:00,1.0,0.0,0.0,0.0
1445,-0.24973936,-0.4040152,-0.5065508,0.9258713,-0.31193954,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-10 21:00:00,1.0,0.0,0.0,0.0
1255,-0.30834547,-0.15845075,-0.79605883,0.9258713,-0.2659964,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-10 22:00:00,1.0,0.0,0.0,0.0
901,-0.36695156,-0.30578947,-1.0855669,0.9258713,-0.37319702,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-10 23:00:00,1.0,0.0,0.0,0.0
707,-0.4171854,-0.25667655,-0.79605883,0.9258713,-0.3961686,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-11 00:00:00,1.0,0.0,0.0,0.0
541,-0.4674192,0.038000822,-1.5680802,0.9258713,-0.3195967,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-11 01:00:00,1.0,0.0,0.0,0.0
341,-0.48416382,0.28356528,-0.79605883,0.9258713,-0.2583392,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-11 02:00:00,1.0,0.0,0.0,0.0
218,-0.51765305,0.6273556,-0.6995562,0.9258713,-0.17411013,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-11 03:00:00,1.0,0.0,0.0,0.0
145,-0.52602535,0.5291298,-0.79605883,0.9258713,-0.21239607,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-11 04:00:00,1.0,0.0,0.0,0.0
197,-0.52602535,0.7255814,-0.60305345,0.9258713,-0.15879574,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-11 05:00:00,1.0,0.0,0.0,0.0
518,-0.52602535,0.3326782,-0.12054017,0.9258713,-0.28131077,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-11 06:00:00,1.0,0.0,0.0,0.0
1233,-0.5511422,0.3326782,-0.6995562,0.9258713,-0.30428234,-0.6436202,-0.13179988,-0.1718911,False,True,2018-10-11 07:00:00,1.0,0.0,0.0,0.0
2000,-0.49253613,-0.10933786,1.3269997,0.8781947,-0.3961686,-0.1486258,-0.13179988,-0.1718911,False,True,2018-10-11 08:00:00,1.0,0.0,0.0,0.0
1070,-0.3753239,-0.45312813,0.84448636,0.9258713,-0.44211173,0.6917135,-0.13179988,-0.1718911,False,True,2018-10-11 09:00:00,1.0,0.0,0.0,0.0
792,-0.22462244,-0.6986926,0.55497843,0.90285504,-0.42679736,1.4169378,-0.13179988,-0.1718911,False,True,2018-10-11 10:00:00,1.0,0.0,0.0,0.0
926,-0.09903788,-1.0915958,2.4850318,0.9258713,-0.533998,1.9694898,-0.13179988,-0.1718911,False,True,2018-10-11 11:00:00,1.0,0.0,0.0,0.0
967,0.026546687,-1.3371602,2.0025184,0.9258713,-0.57994115,2.3148348,-0.13179988,-0.1718911,False,True,2018-10-11 12:00:00,1.0,0.0,0.0,0.0
1000,0.05166362,-1.2880473,3.1605504,0.9094311,-0.533998,2.2918117,-0.13179988,-0.1718911,False,True,2018-10-11 13:00:00,1.0,0.0,0.0,0.0
991,0.043291282,-1.2880473,3.0640478,0.9258713,-0.533998,1.3939149,-0.13179988,-0.1718911,False,True,2018-10-11 14:00:00,1.0,0.0,0.0,0.0
1054,0.009802094,-0.9442571,1.9060158,0.9258713,-0.35788265,0.5996216,-0.13179988,-0.1718911,False,True,2018-10-11 15:00:00,1.0,0.0,0.0,0.0
1284,0.07678054,-1.0915958,1.1339945,0.9258713,-0.38851142,0.47299513,-0.13179988,-0.1718911,False,True,2018-10-11 16:00:00,1.0,0.0,0.0,0.0
1685,0.026546687,-1.0915958,1.809513,0.9258713,-0.42679736,-0.021999301,-0.13179988,-0.1718911,False,True,2018-10-11 17:00:00,1.0,0.0,0.0,0.0
2378,-0.065548606,-0.89514416,0.6514812,0.685844,-0.3961686,-0.44792473,-0.13179988,-0.1718911,False,True,2018-10-11 18:00:00,1.0,0.0,0.0,0.0
1614,-0.14927165,-0.7478055,0.26547045,0.9258713,-0.38851142,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-11 19:00:00,1.0,0.0,0.0,0.0
1389,-0.22462244,-0.6004668,-1.4715774,0.9258713,-0.3808542,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-11 20:00:00,1.0,0.0,0.0,0.0
1398,-0.29997313,-0.30578947,-0.21704286,0.9258713,-0.31193954,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-11 21:00:00,1.0,0.0,0.0,0.0
1221,-0.34183463,-0.15845075,-0.12054017,0.9258713,-0.29662514,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-11 22:00:00,1.0,0.0,0.0,0.0
857,-0.3753239,0.08711372,-0.21704286,0.9258713,-0.23536763,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-11 23:00:00,1.0,0.0,0.0,0.0
706,-0.3920685,0.13622662,-0.41004825,0.9258713,-0.22771046,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-12 00:00:00,1.0,0.0,0.0,0.0
531,-0.44230232,0.2344524,-0.5065508,0.9258713,-0.24302483,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-12 01:00:00,1.0,0.0,0.0,0.0
409,-0.48416382,0.13622662,-1.0855669,0.9258713,-0.31193954,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-12 02:00:00,1.0,0.0,0.0,0.0
225,-0.53439766,0.5291298,-1.3750747,0.8946349,-0.22005326,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-12 03:00:00,1.0,0.0,0.0,0.0
168,-0.5595146,0.6273556,-0.60305345,0.9258713,-0.21239607,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-12 04:00:00,1.0,0.0,0.0,0.0
183,-0.5762592,0.6764685,-0.41004825,0.9258713,-0.21239607,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-12 05:00:00,1.0,0.0,0.0,0.0
412,-0.59300375,0.430904,-0.60305345,0.9258713,-0.30428234,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-12 06:00:00,1.0,0.0,0.0,0.0
1142,-0.6348653,0.7255814,-0.98906416,0.9258713,-0.250682,-0.6436202,-0.13179988,-0.1718911,False,True,2018-10-12 07:00:00,1.0,0.0,0.0,0.0
1996,-0.5762592,0.28356528,-0.60305345,0.7943495,-0.33491108,-0.17164882,-0.13179988,-0.1718911,False,True,2018-10-12 08:00:00,1.0,0.0,0.0,0.0
1106,-0.35857922,-0.4040152,-0.89256144,0.5724064,-0.4038258,0.64566755,-0.13179988,-0.1718911,False,True,2018-10-12 09:00:00,1.0,0.0,0.0,0.0
877,-0.10741013,-0.89514416,-0.02403749,0.9110751,-0.42679736,1.3824034,-0.13179988,-0.1718911,False,True,2018-10-12 10:00:00,1.0,0.0,0.0,0.0
959,0.009802094,-0.99337,0.94098914,0.9258713,-0.38851142,1.9925128,-0.13179988,-0.1718911,False,True,2018-10-12 11:00:00,1.0,0.0,0.0,0.0
1073,0.15213124,-0.99337,-0.6995562,0.73516464,-0.27365357,2.2803001,-0.13179988,-0.1718911,False,True,2018-10-12 12:00:00,1.0,0.0,0.0,0.0
1110,0.24422662,-1.0915958,-0.21704286,0.74174076,-0.2583392,2.3263464,-0.13179988,-0.1718911,False,True,2018-10-12 13:00:00,1.0,0.0,0.0,0.0
1187,0.30283272,-1.2880473,-0.31354555,0.6644717,-0.3272539,2.1421623,-0.13179988,-0.1718911,False,True,2018-10-12 14:00:00,1.0,0.0,0.0,0.0
1322,0.3530666,-1.2389344,0.36197302,0.8091457,-0.2659964,1.6932138,-0.13179988,-0.1718911,False,True,2018-10-12 15:00:00,1.0,0.0,0.0,0.0
1488,0.33632195,-1.1898216,-0.5065508,0.830518,-0.24302483,1.0370585,-0.13179988,-0.1718911,False,True,2018-10-12 16:00:00,1.0,0.0,0.0,0.0
1902,0.28608805,-0.9442571,-0.02403749,0.8749066,-0.13582419,0.26578814,-0.13179988,-0.1718911,False,True,2018-10-12 17:00:00,1.0,0.0,0.0,0.0
2618,0.11864206,-0.6004668,-0.41004825,0.9258713,-0.09753824,-0.47094774,-0.13179988,-0.1718911,False,True,2018-10-12 18:00:00,1.0,0.0,0.0,0.0
1804,0.0014297584,-0.4040152,-0.31354555,0.9258713,-0.105195425,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-12 19:00:00,1.0,0.0,0.0,0.0
1440,-0.09066554,-0.25667655,-0.21704286,0.9258713,-0.1205098,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-12 20:00:00,1.0,0.0,0.0,0.0
1292,-0.15764399,0.08711372,-0.60305345,0.91765124,-0.043937925,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-12 21:00:00,1.0,0.0,0.0,0.0
1347,-0.19950551,0.18533951,-0.5065508,0.9258713,-0.043937925,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-12 22:00:00,1.0,0.0,0.0,0.0
940,-0.25811163,0.38179109,-1.1820695,0.8913469,-0.028623546,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-12 23:00:00,1.0,0.0,0.0,0.0
835,-0.31671774,0.5291298,-0.79605883,0.7368087,-0.028623546,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-13 00:00:00,1.0,0.0,0.0,0.0
739,-0.36695156,0.5782427,-1.4715774,0.68913203,-0.059252307,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-13 01:00:00,1.0,0.0,0.0,0.0
512,-0.4088131,0.77469426,-1.1820695,0.5740504,-0.036280744,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-13 02:00:00,1.0,0.0,0.0,0.0
374,-0.44230232,0.97114587,-0.98906416,0.29127845,-0.0056519834,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-13 03:00:00,1.0,0.0,0.0,0.0
226,-0.48416382,1.0202588,-0.5065508,0.21400937,-0.036280744,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-13 04:00:00,1.0,0.0,0.0,0.0
148,-0.51765305,1.1184845,-0.60305345,0.04960708,-0.036280744,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-13 05:00:00,1.0,0.0,0.0,0.0
209,-0.52602535,1.0693717,-0.6995562,-0.021085909,-0.059252307,-0.65513176,-0.13179988,-0.1718911,False,True,2018-10-13 06:00:00,1.0,0.0,0.0,0.0
412,-0.5595146,1.2167103,-0.89256144,-0.5537494,-0.043937925,-0.6436202,-0.13179988,-0.1718911,False,True,2018-10-13 07:00:00,1.0,0.0,0.0,0.0
728,-0.4590469,0.5782427,-1.1820695,-0.10493108,-0.14348136,-0.24071777,-0.13179988,-0.1718911,False,True,2018-10-13 08:00:00,1.0,0.0,0.0,0.0
853,-0.24136703,-0.10933786,-0.6995562,0.53294986,-0.18942451,0.53055257,-0.13179988,-0.1718911,False,True,2018-10-13 09:00:00,1.0,0.0,0.0,0.0
1037,-0.02368709,-0.4040152,-0.31354555,0.4523927,-0.12816699,1.2787999,-0.13179988,-0.1718911,False,True,2018-10-13 10:00:00,1.0,0.0,0.0,0.0
1179,0.19399276,-0.6986926,-0.5065508,-0.22330076,-0.08222386,1.831352,-0.13179988,-0.1718911,False,True,2018-10-13 11:00:00,1.0,0.0,0.0,0.0
1402,0.31120506,-1.0915958,-0.98906416,0.008506506,-0.20473889,2.1651855,-0.13179988,-0.1718911,False,True,2018-10-13 12:00:00,1.0,0.0,0.0,0.0
1652,0.45353416,-1.2389344,0.16896777,-0.18548821,-0.18176731,2.2572773,-0.13179988,-0.1718911,False,True,2018-10-13 13:00:00,1.0,0.0,0.0,0.0
1712,0.5372572,-1.5336118,-0.41004825,-0.08684683,-0.3195967,2.084605,-0.13179988,-0.1718911,False,True,2018-10-13 14:00:00,1.0,0.0,0.0,0.0
1846,0.5791187,-1.4353861,0.26547045,-0.313722,-0.22005326,1.6126335,-0.13179988,-0.1718911,False,True,2018-10-13 15:00:00,1.0,0.0,0.0,0.0
1916,0.54562956,-1.4353861,-0.5065508,-0.46497214,-0.250682,0.92194355,-0.13179988,-0.1718911,False,True,2018-10-13 16:00:00,1.0,0.0,0.0,0.0
1995,0.4870235,-1.2389344,-0.60305345,-0.4485319,-0.15879574,0.15067314,-0.13179988,-0.1718911,False,True,2018-10-13 17:00:00,1.0,0.0,0.0,0.0
1695,0.30283272,-0.99337,-0.12054017,-0.313722,-0.15113856,-0.49397075,-0.13179988,-0.1718911,False,True,2018-10-13 18:00:00,1.0,0.0,0.0,0.0
